im0839,75.5,155,64.2,121,55.6,89.4,44.3,89.4,29.6,123,21.8,155,63.4,92,62.5,71.2,55.6,44.4,33.9,47,36.5,68.6,28.7,96.4,40,38.3,38.2,21.9
im0840,38.2,158,65.4,124,109,97.8,133,90.7,113,107,116,161,66.9,99.3,82,83.7,77.9,69.6,95.5,65.6,91.5,101,73.4,138,82,66.1,76.9,38
im0841,18.4,156,33.1,122,37.3,87.9,36.8,92.1,46.8,113,51.6,147,60.5,19.9,63.7,34.1,41,41.5,34.7,42,38.4,53.6,52.1,52,43.1,36.8,41,18.3
im0842,88.4,170,92.2,127,82.8,93,64.1,96.8,59.9,134,65,170,86.5,38.3,83.3,48.6,80.9,61.7,48.7,63.1,37.9,43,17.3,29.9,62.2,56.5,61.8,79.9
im0843,42.4,153,45.2,114,37.7,86.7,62,97.8,50.2,131,31.2,154,24,81.1,31.2,54.9,44.6,43.1,75.6,49.3,84.4,77,73.2,87.6,63.5,44.1,66.9,24.2
im0844,72.1,138,62.5,113,64.5,85.4,64.5,86.9,54.4,112,54.9,142,50.8,81.8,56.4,60.1,51.9,36.7,50.3,39.3,43.2,55,20.4,55,44.8,35.7,38.2,20.5
im0845,32.1,93.5,65.4,89.6,64.1,77,80.2,85.3,95.8,87.2,70.4,92.5,59.6,80.2,59.7,65.7,67.5,46.1,103,37.7,120,44.2,138,40.9,87.2,37.3,88.3,13.3
im0846,37.6,158,59.3,130,82.1,107,95.8,106,112,131,131,163,63.8,87.5,69.5,75,74.1,59,99.2,59,115,56.7,131,47,85.5,53.9,83.2,37.3
im0847,65.4,162,67.8,129,60.6,102,81.2,102,76.7,133,59.2,144,32.8,89,48.9,78,53.7,58.1,77.4,53.7,94.9,69.8,114,83.8,65.7,53,61.6,32.7
im0848,32.9,146,36.8,112,22.2,83.5,29.4,83.1,42.7,104,38.1,135,77.6,54.3,54.9,64.4,40.7,49.3,43.8,49.1,42.7,69.4,59.7,66.8,49.7,40.8,54,22.1
im0849,29.9,141,33.3,108,33.9,82.7,48.2,83.1,42.8,111,39.3,140,18.5,81.2,20,60.2,30.6,40.5,58.4,43,62.3,61.9,64.8,72.1,44.7,36.3,45.1,13.9
im0850,27.1,112,65.1,124,63.5,84.5,68.6,89.4,117,94.8,160,120,138,88.3,114,76.4,94.9,54.7,97.9,45.7,74.9,36,68.4,56.6,102,49.8,113,35.4
im0851,16.8,104,30.7,113,33.4,84.5,47.2,84.7,57.7,106,53.7,145,36.3,72.7,18.1,60.4,31.7,40.1,59,37.5,44,59.1,38.2,74.3,47.5,34.5,51.5,16.9
im0852,59.6,141,55,110,53,86.8,38.3,87,34.4,111,29.8,140,65.5,78.9,72,60.7,58.8,42.7,30.2,42.5,20.6,63,24.1,78.3,44.6,33.8,44.8,17.5
im0853,6.2,171,27.5,130,17.5,93.1,33.3,97.5,53.5,127,55.9,168,18.6,72.8,6.2,74.6,21.3,53,50.8,52.6,64.5,59.5,78.9,53,40.8,48.5,41.5,28.9
im0854,41.6,159,68.5,114,91,83.9,112,92.9,125,118,145,157,65.5,105,74.5,82.4,76,66,121,60,127,89.9,128,108,98.5,61.5,98.5,42
im0855,32.4,146,29.7,114,25.2,83,40.4,83,43.4,115,44.5,149,13.7,85.4,16.6,66.4,18.5,42.9,42,39.9,46.3,62.4,42.6,86.2,28.4,33.2,29.7,13.2
im0856,35.8,148,27.2,117,40.4,97.1,59.4,99.8,75.6,123,95.4,151,28,87.4,28.8,70.4,29.3,54.1,51.3,50.9,69.9,66,56.9,82,36.7,44.9,35.3,27.3
im0857,103,155,99.6,118,72.8,98.3,58.2,97.4,52.9,139,21.1,154,108,107,97,85.7,98.1,60.7,68.1,52.5,52.1,70,48.6,95.1,93.8,49.9,102,34.7
im0858,33.7,158,42.3,127,44.6,95.7,60.5,98,58.2,130,58.5,162,26.1,97.1,33.7,78.9,36.7,57.3,63.8,49.1,84.3,48.7,91.6,31.2,49.9,45.4,46.9,26.2
im0859,35.5,99.2,71.2,98.3,83.4,65,86.2,65,103,96,121,124,165,79.1,143,60.7,127,43.8,113,43.8,99.9,63.1,120,71.1,131,44.3,144,35.4
im0860,75.1,167,59.1,126,46.9,91.1,31.6,90.4,25.8,129,21.4,160,63.5,68.3,64.2,76.8,62.2,48.6,31.6,47.2,36.7,66.6,56,64.6,48.9,36.7,52,21.4
im0861,38.5,150,36.8,114,36.3,82.8,43,83.1,47.7,114,61.2,146,23.1,64.9,29,58.8,21.7,39.2,43.3,30.3,48.6,57.1,26.8,50.4,29.3,32.2,17.5,17.4
im0862,44.5,114,44.3,82.8,16.9,76,18.5,77.4,39.6,95.3,36.9,116,20.5,53.8,15.8,48.9,25.5,35.5,38.7,39.1,27.9,49.4,15.6,57.2,38,30.8,43.6,11.5
im0863,18.6,138,31.6,119,31.9,84.8,47,85.1,45.8,117,45.2,148,20.7,86,16.8,64.3,24,42.8,50.3,44.9,52.7,66.7,58.5,86,39.4,35.6,39.7,15.4
im0864,91.3,149,76.1,116,51.8,91.5,69.5,98.1,57.3,132,28.2,138,86.8,87.4,65.7,78.3,57.7,53,86.8,52,91,77.3,99,91.2,74.3,48.5,81.6,28.4
im0865,29.9,165,45.6,126,52.3,90.8,65,92.2,73.1,134,69.5,170,79.3,55.9,56.6,63.1,59.2,48.1,79.5,55.2,93.9,71.9,104,56.7,70.7,46.2,73.3,29.9
im0866,29.4,147,34,109,44.5,82,31.4,85.2,24.4,117,50.6,144,51.4,80.8,49.8,64.2,47.8,38.4,25.6,39,22.3,67.3,14.7,94.1,31,30.8,25.6,14.6
im0867,117,95.4,102,55.8,66.9,57.6,74.6,57.3,54.5,84.5,30.5,91,158,70.9,132,63.8,108,42.5,101,29.8,82.8,32.2,72.2,33.7,114,36.9,119,18.9
im0868,21.9,142,20.3,108,22.8,82.7,37.1,82.7,41.3,113,42.9,145,13.8,83.7,16.1,63.4,17.3,40.4,41.3,35.9,46.4,57.9,44.2,77.6,27,32.3,25.7,13
im0869,50.5,16.4,29.8,37.4,50.5,68.5,43.7,75.9,27.5,52.6,57.9,48.4,42.1,51,34.6,76.9,22.4,100,18.5,103,27.2,81.7,23.3,66.2,18.2,106,16.5,126
im0870,28.7,153,38.8,114,31.2,80.3,31.7,80.8,47.9,114,17.1,140,43.8,91.4,45.3,65.2,51.4,40,56.4,44.5,57.4,68.7,57.9,87.9,54.9,36,59.5,16.8
im0871,61,157,57.1,120,51.2,86.1,34.5,85.1,28.4,109,25.6,138,46.6,28.1,59.2,45.8,55.9,35.2,26.1,41.9,20.4,63.5,17.3,79.1,38.6,31.9,38.9,17.5
im0872,18.6,171,37.3,133,38.9,98.8,50.1,101,48.9,137,38.9,177,31,35.8,23.4,63.3,19,52.1,42.5,48.2,50.9,29,41.7,14.7,24.6,45.4,14.6,34.6
im0873,44.1,23.1,30.2,50.4,59,68.6,64.4,69.5,64.9,44.3,91.3,65.7,53.8,60.1,44.8,83.9,29.1,105,35.4,96.6,50.5,77.8,53.6,53.7,26.5,107,26,127
im0874,59.7,179,51.5,137,51.5,104,37.9,104,21.8,138,40.8,170,69.9,42.5,74.3,64.8,60.7,59,35.4,54.1,21.3,33.8,40.3,21.1,49.5,52.2,51.5,34.7
im0875,28,160,41.9,130,54.3,94.7,68.8,97.3,84.8,121,77.6,158,53.3,64.7,38.8,64.7,56.9,47.7,86.4,57.5,94.6,63.7,97.7,42,71.9,45.6,75,28
im0876,124,146,106,123,88.9,95,107,94.1,125,116,123,122,38.4,77.2,60.8,70.7,74.9,53.2,103,49.7,114,62.1,134,69.7,90,45.2,89.4,25
im0877,144,126,111,116,69.8,101,86.7,89.4,122,106,149,117,50.8,113,38.1,89.4,36,61.3,67,54.2,81.8,73.9,100,90.8,48.7,59.8,47.3,35.9
im0878,36.1,153,26.7,116,23.8,81,34.5,78.1,36.1,120,45.9,157,26.4,82.3,27.3,58.9,23.4,36.7,33.2,32.8,44.9,60.8,43,89.5,22.5,31.9,14.3,12.7
im0879,37,161,31.4,118,36.5,88.8,52.3,89.8,54.3,124,54.8,161,37,57.2,19.7,62.8,29.9,43.5,57.9,45,69.1,67.9,53.3,58.7,44.6,40.9,43.1,19.5
im0880,15.3,134,25.8,94.2,33.7,63.9,43.8,63.9,30.6,96.1,18.4,133,28.1,66.4,29.5,46.8,29.7,23.5,45.6,20.4,47.5,44.7,53.7,70.9,37.8,17.1,19.2,3.5
im0881,47.3,170,42.8,131,39.7,92.4,60.7,90.2,63.4,130,63.4,173,43.7,96,23.2,76.8,28.5,46,66.5,42.4,75,65.6,80.8,93.3,46.4,49.1,42.4,23.2
im0882,34.2,161,28.6,122,31,87.4,44.5,89,48.5,129,61.1,144,17.5,82.6,25.5,63.6,23.1,44.6,46.1,46.2,54,70.7,40.5,89.8,35.8,38.2,35.8,17.6
im0883,39.8,145,38.7,108,40.9,77.8,33,78.4,19.2,110,32.5,144,22,76.9,39,56.3,38.1,32,33.6,34.3,33.9,58.6,21.4,81.7,31.9,25.5,34.7,8.81
im0884,24.8,117,51.8,119,43.8,93.1,58.1,92.5,66.1,116,50.7,140,32.4,87.8,36.9,67.5,46.9,49.4,65.2,45.4,83,57.7,87.1,45,56.7,43,54.5,24.9
im0885,85.6,133,84.2,92.6,72.3,78.2,95.8,89.1,100,117,110,140,35.1,26.8,56.5,31.7,76.8,30.1,110,39.6,129,55.4,134,71.3,96.5,38.1,95.3,14.9
im0886,21.5,156,19.2,119,20.9,81.2,40.1,81.8,38.4,124,35.5,161,19.2,89.3,15.1,67.2,19.2,37.6,53.5,46.3,50,74.2,52.3,98,38.9,36.4,44.8,15.5
im0887,60.8,163,61.6,129,77.4,97.5,88.9,91.7,88.1,130,103,162,33,53.9,41.5,68.2,52.7,51.9,74.4,54.7,49.1,62.3,29.5,56,64.7,50.6,61.6,29.5
im0888,13.6,140,24.5,107,16.1,77.1,26.9,77.1,44.1,105,44.6,139,29.4,79.6,16.1,63.4,21.5,40.2,47.6,39.8,43.1,61.4,35.3,79.1,37.7,33.4,44.1,13.2
im0889,41.1,152,37.1,118,32.8,84.5,48.1,84.2,55.7,116,46,138,27.3,72.9,17.8,62.2,24.2,43.2,55.1,35,62.2,58.5,55.1,53.6,39.5,34.1,29.4,17.9
im0890,50.5,168,47.1,136,49,101,32.5,101,25,135,14.4,165,27.6,14.5,31,28,35.1,43.4,23.1,61.4,27.2,81.3,35.5,102,28.7,50.1,22,36.6
im0891,27.6,146,27.3,107,20.6,81.7,33.6,84.5,39.3,112,18.7,142,42.8,40.7,21.2,33,29.5,35.6,46.3,48,54,66.1,65.4,68,41.9,34.9,51.1,18.7
im0892,55.5,165,59.5,134,56.5,100,40.4,101,41.3,128,31.1,151,109,59.4,94.8,51.3,66,53.2,55.2,56.6,71.3,76.1,92,81,59.2,47.6,62.9,31
im0893,27.9,132,30.6,97.5,63.2,74.5,59.9,77.2,34.4,98.3,29.5,138,69.7,69.8,64,43,42.7,38.6,42.7,38.6,64.8,43.8,69.5,68.7,35.5,33.7,19.9,20
im0894,43.5,160,48,122,60.2,97.3,78.1,94.8,87.2,127,98.1,161,28,87.5,40.4,79.3,42.9,60.2,70.2,51.4,88.7,65.4,96,87.5,52.6,48.3,50.1,28
im0895,30.7,173,37.3,132,41,91.8,60.5,95.5,54.8,132,49.9,172,24.5,97.7,23,74.1,30.9,50.6,64,51.4,80.7,61.2,66.7,43.5,51.9,41.3,53.4,23
im0896,49.7,137,51.4,112,48.7,88.8,40.6,86.1,33.6,111,19.8,136,69.8,89.2,54,73.7,56.1,49.9,38.6,45.9,38.6,64.3,48.3,82.1,50.4,39.5,57.4,20.1
im0897,148,141,116,129,102,110,92.9,109,56.4,115,40.8,143,120,45.2,127,64.4,105,63.2,84.5,65,66.8,67.4,45.6,70,94.7,59.3,95.9,40.7
im0898,32.6,129,54.1,93.7,54.1,54,70.4,56.3,99.6,86.1,108,126,100,74.4,77.7,59.4,83.1,34.3,109,35.6,108,58.2,114,77.5,98.3,30.9,107,12.9
im0899,33.7,80.9,70.9,78.2,98.4,102,114,104,115,78.4,114,75.5,93.5,110,101,84.2,102,64.5,125,64.7,126,92.3,117,118,111,58,111,33.6
im0900,55.7,133,35.6,114,35.9,87.2,47.9,88.4,44.9,115,46.7,149,17.3,74.1,27.6,59,31.6,42.2,51.5,43.4,60.5,65.8,43.4,73.3,37.4,36.9,39.4,17.3
im0901,135,148,105,128,91.9,99.6,89.1,97.3,77.2,131,81.3,161,38.7,98.7,56.1,82.6,66.6,62.4,80.4,66.6,92.3,82.2,98.8,99.1,68,56.5,63.4,38.6
im0902,61.3,169,53.1,133,54.8,96.1,49.5,97.1,45.3,132,32.5,161,112,62.1,89.4,50,68.2,49.3,76.7,63.7,94.3,81.1,114,90.2,71.1,51.3,80.3,32.7
im0903,41.1,139,65.7,132,84.7,110,98.1,111,124,122,131,151,69,47.5,78,58.7,86.9,63.1,109,65.9,128,69.8,144,82.1,96.4,58.7,96.4,41.3
im0904,41.6,160,41.3,123,39.7,88,57.4,91.1,56,125,47.2,155,33.3,82.5,19.1,63.9,33,43.1,59.7,42.5,66.6,61.9,64.4,79.2,48.8,38.1,48,18.9
im0905,67,162,67,122,58.7,96.9,77.5,104,59.8,132,44.9,151,29.4,83,34.4,64.8,57.6,53.7,91.4,57.6,103,82.5,93.6,74.2,74.2,45.4,71.4,29.4
im0906,87.9,137,51.8,134,108,124,115,102,71.2,72,37.6,80.1,32.9,96.6,64.2,95.3,91.2,87.2,109,63.9,90.8,41,62.6,20.9,95.4,72,86.8,57.7
im0907,12.6,120,13.1,92.3,15.1,63.8,28.7,65.2,26.6,90.2,28.1,115,83.2,35.1,58.8,35.2,35.8,28,39.2,27.3,34.5,43,36.6,60.4,42.7,19.6,47.1,2.32
im0908,29.9,174,25.1,143,21.7,114,35,125,56.9,150,44.3,178,35.7,21.8,29.9,48.7,33.3,64.5,47.7,88,49.7,114,75.7,117,44.9,66.8,44.9,49.1
im0909,46.5,166,58.2,132,59,103,71.5,107,66.3,132,45,153,40.2,34.2,34,44.1,56,55.5,86.9,57,107,65.4,119,48.5,72.6,48.9,66.7,38.6
im0910,34.3,155,26.3,121,26.6,85.7,42.7,83.7,49.1,120,54.2,158,38.7,56.5,20.5,70.9,16.5,47.7,49.1,38,57.5,61.5,51.1,48.7,34,35.6,36.7,16.5
im0911,67.6,152,52.6,126,60.1,91.1,77.2,91.8,66.9,113,61.5,148,22.6,47.5,36.5,61.4,54.4,51.8,79,47.2,73.7,67.5,66.5,47.5,66.5,40.4,60.5,22.5
im0912,31.3,150,33,121,36.5,85.9,50.1,85,51.9,118,51.9,149,24.5,69.6,16.8,52.5,27,43.1,57.9,40.5,56.1,56.8,55.3,71.3,45,33.7,45,16.6
im0913,20.9,26.2,40.7,59.5,40.1,93.7,56.2,90.3,51.7,53.6,28.5,18.3,42.4,182,37.6,157,32.5,132,47.7,128,63.8,155,64.1,180,37.6,142,18.4,143
im0914,112,145,109,111,83.9,102,67,101,57.8,127,32,144,67.3,69.9,87.4,68.5,93.1,55.5,64.1,52.3,53.9,75.6,64.1,68.2,82.2,48,83.6,31.8
im0915,65.1,157,60,123,46.9,88.9,29.5,87.5,24.7,125,19.6,165,68.3,65.9,58.1,54.1,53,40.7,32.4,46.1,50.3,57.6,62.1,67.5,38.6,35.1,40.5,19.6
im0916,42.3,152,44.4,117,46.9,87.9,36.2,86.5,34.4,117,39.4,152,54.8,61.8,65.6,50.3,52,40.3,23.3,41.3,18.6,61.8,19.7,71.8,38,33.8,36.2,18.8
im0917,21.4,152,43,127,42.4,91,55.4,91.2,52.2,125,51.7,161,22.9,96,32.2,72.8,34,48.8,58.5,45.4,61.7,68.6,74.9,89.1,48.8,38,47.4,21.4
im0918,20.7,153,31.6,118,39.9,80.8,55.3,81.9,56.8,118,55.9,149,55.3,61.2,32.5,54.8,39.5,31,68.5,42.7,66.4,60.2,44,51.4,58.3,32.7,72.3,20.7
im0919,114,138,83.4,112,74,83.5,80.9,85.1,43.6,107,33,145,40.2,58.4,61.5,63.4,65.3,40.5,80.3,39.9,101,52.7,115,74.8,68.8,33.8,61.9,15
im0920,47.9,165,70.5,132,64.5,91.2,51.8,91.2,78.4,117,70.5,159,92.7,90.2,86.4,83.3,88.3,53.4,60.3,46.4,40.3,63.3,26.4,82.6,85.1,42.9,91.8,26.7
im0921,35.8,118,34.1,123,60.5,100,76,103,76.4,129,55.3,159,37.1,98.9,48.8,77.3,63,56.2,95,52.7,106,69.6,119,86.4,77.7,51,72.1,34.1
im0922,23.9,19.1,22.4,43.7,26.4,86.7,38.4,87.2,44.4,51.7,50.4,16.1,23.9,184,21.9,157,21.4,130,39.9,129,56.9,152,43.4,177,31.4,136,16.4,140
im0923,35.8,143,29.5,106,47,80,61,81.5,45,117,83.6,115,23.9,58.4,35.8,60.2,42.9,39.3,45.3,36.7,59,60.6,51.9,84.1,39.2,27.8,31.2,12.5
im0924,39.3,136,45.9,114,37.9,81.8,24.9,84.1,26.3,115,28.6,152,31.4,29.4,40.7,51.4,42.6,31.3,14.1,36.4,18.8,54.6,26.7,28.5,28.6,28,29.5,12.6
im0925,32.9,170,30.8,124,27.8,84.6,25.7,85.4,32.5,123,23.1,164,47.5,39.7,56.4,60.7,33.8,48.7,25.3,44,16.3,65.8,25.3,90.6,34.2,37.6,41.5,16.2
im0926,26.8,153,27.8,120,33.7,86.7,46.7,85.6,50.8,119,56.9,157,17.4,80.6,24.9,74.2,26.6,48.6,55.5,44.8,60.7,71.1,48.6,87.2,41.1,38.6,41.1,17.3
im0927,78.7,152,76.8,107,93.5,82.1,112,84.1,119,121,138,159,39.3,69.9,58.5,49.3,78.5,36.5,108,38.5,105,64,88.5,77.1,93.5,36,90.1,12.3
im0928,94.5,158,80.6,121,57.2,96,43.3,96,43.3,122,27.2,157,75,81.5,85.6,90.9,80.1,63.1,45,52,35.6,75.4,54.5,71.5,67.3,45.9,68.4,27
im0929,36.4,151,69.5,133,98.4,102,86.5,108,123,125,128,163,84,36.8,113,39.3,107,62.2,107,62.2,103,81.8,109,102,113,63.9,109,51.2
im0930,47.2,144,46.1,111,34.3,82.8,50.4,85.6,53,119,43.6,117,18.1,76,20.8,55.5,40.1,39,60.3,43.3,61.1,66.1,63.1,86.8,53,37.2,60.8,18
im0931,28.2,84.1,63.9,88.4,66,58.8,66.6,75.5,39.1,74.6,27.9,49,81,27.9,92.9,49.3,102,68.2,95.6,97.8,75.2,85,77.3,60.9,105,86.8,126,92.6
im0932,33.9,148,37.7,114,34.3,81.7,25,78.7,29.3,111,27.6,142,44.5,76.6,39,56.6,39,40.5,19.9,36.2,14.8,57,15.2,71.1,31.4,29.9,34.3,12
im0933,33.1,145,30.3,114,25.9,88.7,35.7,87.8,28.7,108,20.2,128,40.1,68.6,22.3,57,26.1,43.6,47.3,44.8,59.3,59.3,70.7,72.2,37.1,39.4,40.3,20.3
im0934,80,129,50.4,84.5,71.3,69.7,80.8,57.4,101,37.9,158,39.6,54,73,58.5,74.4,48.2,56.6,63.5,33.1,83.3,32,106,25.3,51,42.9,41.5,43.7
im0935,63.6,97.5,101,82.7,115,93.1,93.8,81.6,77.9,35.4,35.6,43.7,156,57.4,165,61.2,159,96.9,111,89.2,117,57.4,131,57.9,136,100,146,124
im0936,29.9,138,35.5,110,59,99.2,75.7,98.6,96.7,113,105,137,49.7,86.2,53.4,72,53.4,55.9,83.1,51.6,93,68.3,86.8,87.5,65.8,49.1,62.7,29.9
im0937,39.8,145,36.9,105,30.8,77,26.6,76,21.6,107,12.4,134,37.7,80.4,32.5,55,41.7,33.5,45.9,37.9,46.1,55.2,69.8,58.2,48.6,28.2,48.2,10.2
im0938,49.2,166,44.6,131,55.7,101,75.6,100,92,131,119,154,34.1,103,44.6,87,42.4,62.2,73.7,66.5,72.2,88.8,55.1,103,54.2,54.8,54.2,34
im0939,96,171,82.1,131,58.7,96.6,47,101,59.4,139,27.2,164,79.6,83.8,64.2,72.9,62,48.3,33.5,60.4,34.6,85.7,50.3,84.6,49.6,43.6,48.1,27.5
im0940,41.1,136,31.6,105,39.4,77.6,36.9,80.1,24.7,109,35.4,140,19.3,65.7,35.6,59.4,33.5,32.4,32.3,40.1,37.7,63.6,19.5,67.4,28.9,29.3,28.5,8.74
im0941,47.9,148,49.8,117,46.1,85.6,32.9,85.9,29,116,25,149,56.8,87.5,57.1,63.9,54.3,43.1,22.8,46.5,19.2,68.2,16.4,92,38.4,33.9,37.5,16.2
im0942,24,157,39.6,123,34.5,90.3,46.5,90.7,57.4,121,64.6,152,84.2,64.6,63.9,69.3,45.8,52.6,46.9,44.6,47.9,62.8,59.9,79.8,52.3,45.7,55.6,24
im0943,50.5,166,56.8,123,44.2,86.4,29.5,88.2,44.8,123,26.1,151,57.1,92.5,59.1,69.2,55.7,44.2,29.2,39.3,16.9,61.7,21.2,87.3,49.9,33.6,51.9,16.9
im0944,30.7,146,38.4,107,24.9,78.2,23.8,79.6,21.8,105,17.7,147,24,63,16.3,47.2,27.6,32.2,38.2,35.3,26.8,48.9,30.1,65.8,36.8,27.2,44,11.2
im0945,92,113,53.8,113,57.9,86.3,69.1,89.4,41.3,97.1,39.5,143,46.1,36.3,35.7,37.3,32.2,46,39.9,53.6,40.6,65.5,43.3,71.7,30.8,52.3,26.3,26.2
im0946,51.5,134,49.2,105,29.7,80.3,16.1,80.3,25.6,109,27.9,143,43.7,80.6,37.2,61,45.4,45.5,28.9,33.4,16.6,44,24.6,55,44.2,34.7,56.2,16.1
im0947,55.4,109,58.4,71.2,47.5,85.4,36.3,86.5,35.2,121,33.1,163,42.3,58.1,61.7,69.6,54.3,46.1,22.2,42.3,17.5,62.2,38.2,58.1,44,30.9,51.6,17.5
im0948,73.6,173,73.6,127,48.1,88.5,33.5,88.1,36.1,133,23.4,177,82.2,95.6,77.7,78,75.8,54.8,47.7,45.8,27.5,63.8,26.8,83.2,68.7,40.5,69.8,23.7
im0949,37.7,29.7,71.1,44.4,29.1,37.9,17.2,54.3,60.7,69.7,33.2,42.7,54,31,47.5,21,65.9,50.9,55.5,83.8,35.1,79.7,50.1,72.1,66.3,67.1,86,78.4
im0950,55.4,22.2,57.3,52.4,85.2,80.1,95.2,78.5,81.3,51.5,83.8,21.5,23.8,88,52.9,100,73.2,119,82.7,126,69.8,131,59.1,134,79.7,134,91.9,144
im0951,29.9,149,58.8,131,72.1,98.3,78.9,98.3,104,119,103,153,80.7,73.1,85.1,84.5,72.1,59.9,89.1,46.1,89.7,56.9,81.6,64.5,82.1,47.7,78.6,29.6
im0952,72.4,150,67.8,122,53.7,100,72.9,101,91.3,129,94.7,163,31.6,96.9,36,75.9,46.5,59.5,80.1,54.6,102,73.6,111,95.4,64.7,53.8,64.9,31.8
im0953,38.2,148,34.2,110,33.2,80.6,45.6,79.3,49.8,112,47.9,141,17.4,82.7,20.8,62.1,23.1,38.4,52.7,38.2,56.5,60.7,60.7,82.5,38,33.1,36.5,10.9
im0954,24.2,87.6,46.9,60.1,66.9,91.1,81.4,89,62.8,66.3,35.2,93.8,32.5,64.9,46.2,51.8,63.5,47.7,84.1,46.3,64.8,60.1,42.8,64.2,80,40.8,74.5,23.6
im0955,62.7,125,65.4,129,59.1,98.1,73.5,88.1,95.4,104,110,132,31.5,65.7,35.9,63.7,47.6,53.2,78.6,53.5,96.2,76.2,90.3,74.7,63.5,47.9,64.9,28.4
im0956,37.3,145,47.1,111,23.8,78.5,16.4,77.3,28.7,96.9,18.2,134,57.5,64.4,40.3,61.3,47.1,37.4,47.1,36.8,45.2,59.5,56.3,63.2,50.8,31.9,55.7,16.5
im0957,30.9,163,38.9,126,39.8,92.3,54.3,91.2,50.6,127,46,163,27.5,86.3,16.2,64.2,33.2,47.1,63.9,49.1,74.5,65,64.5,84.6,49.4,39.4,50,23.2
im0958,68.9,28,64.1,58.6,26.1,57,25.9,59.6,54.8,70.1,64.9,52.4,95.9,138,77,121,55.5,102,60.8,82,72.7,64.6,94.2,51,62,91.1,77.3,105
im0959,49.6,157,50.3,125,51.4,93.3,64.2,92.5,79.6,119,83.9,144,23.8,96.5,31.7,77.5,32.8,56.1,63.5,47.1,72.5,72.5,74.6,92.2,48.2,41.8,43.9,23.9
im0960,29,160,54.6,125,53.1,92.4,69.1,91.9,92.7,127,88.5,153,61,94.4,50.9,75.7,63.9,52.6,87.3,53.8,86.8,75.2,101,86,78.4,47,77.7,29
im0961,50.7,130,48.2,93.3,20.5,92.1,22.1,94.1,44.2,128,29.1,155,48.2,20.3,31.1,34.1,31.5,45.6,47.4,66,53.1,88,71.5,83.9,44.2,47.6,45.4,28
im0962,156,131,119,121,84.3,107,75.3,108,80.1,143,52.6,165,44.4,105,47,81.8,58.9,71,61.7,67.1,66.2,67.4,86.3,72.7,61.4,60.6,63.1,42.5
im0963,20.8,138,43.3,115,33.4,85.7,25.2,86.3,33.4,116,31.2,145,54.2,50.7,37.8,61.1,37.8,42,17,43.1,15.4,64.4,18.1,92.3,34,31.1,34,15.7
im0964,109,168,87.1,131,78.1,101,61.1,100,40.3,129,31.8,163,104,57,112,50.1,89.9,53.3,58.2,61.9,76.9,61.5,98.1,54.6,69.6,47.6,68,32.2
im0965,86.3,151,81.8,122,68.4,98.6,53.2,98.1,45.4,120,28.4,149,94.2,54,99.7,70.1,82.7,56.3,56.9,52.6,67,64.5,89.6,55.3,68.9,44.3,70.7,28.7
im0966,64.8,143,55.4,114,43.3,91.5,27.9,88.8,22.5,108,22.5,134,79.5,74.8,61.4,78.8,60.1,58.7,36.6,43.3,49.4,54.6,76.2,68.7,51.4,37.2,54.7,22.5
im0967,52.1,156,67.6,119,54.2,89.8,49.5,89,44.8,118,25.4,145,43.5,25.3,50.4,42.1,62.8,45.5,81.8,55.8,86.9,74.3,88.7,58.8,79.6,43.4,76.6,26.6
im0968,31.9,139,31.2,106,26.8,74,28.8,74.3,27.5,107,24.7,137,35.7,77.1,28.2,55.6,27.1,32,27.8,31.7,32.6,56.3,35.7,76.7,32.3,25.9,34.3,4.41
im0969,23.5,48.2,53.7,56.9,35.6,20.7,35.6,20.7,51.4,54.7,24.3,56.9,51.7,79.3,63.3,58.3,77.2,41.9,72.1,36.3,57.7,56.1,44.9,77.6,82,41.9,101,43.6
im0970,46.1,155,48.8,122,46.3,86.3,33.3,87.5,26.5,121,21.2,153,43,71.9,62.4,69.3,58.6,43.9,23.9,46.7,17.9,70.9,25.6,75.3,37.2,34.6,32.4,17.7
im0971,30.9,142,35.7,104,27.3,77.7,33,77,30.5,106,28.6,141,38.5,38.9,28.6,54.8,20,34.5,29.3,31.8,31.2,52.1,40.1,50,25.9,25.8,29.6,8.05
im0972,28.8,165,30.4,124,36.1,87,48.3,88.1,49.6,125,47.2,162,17.2,92.7,20.4,68.6,28,42.9,57.2,48.3,60.2,73.8,59.9,93.2,41,34.8,41,17.2
im0973,30,163,40.5,117,49.2,79.2,72.8,82.6,78,125,87.6,166,69.3,63.4,39.6,53.8,67.5,50.3,102,61.7,106,76.5,82.4,82.6,86.7,54.7,92.9,30.3
im0974,85.4,157,66.4,132,56.9,95.3,45.1,91.4,24.5,113,58.5,132,75.2,50.6,76.3,70.4,71.2,53.7,53.4,41.9,32,42.7,31.6,24.1,55.8,37.5,53,25.6
im0975,38.2,156,42.2,121,39.6,86.7,28.3,89.6,33.4,123,34.1,153,59.1,88.5,54.3,66.9,52.5,43.8,21,44.6,16.9,68,24.3,82.3,37.8,32.8,38.2,16.7
im0976,46.7,148,41.5,122,34.9,91.2,47.8,90,68.7,110,65.1,130,38.1,68.2,23.2,72.2,21.4,46.3,48.7,40.5,66.3,59.8,75,72.5,31.6,38.9,28.4,21.5
